## Detector setup file for Ladder
########################################################################
##
##	#FP	Energy	Time	Pos
Size: 	240 	0 	1 	1
#
Multi-hit: 8
#
##	Scalers	Calib	Overlap	Micro	#trig	Toff	Tres
Misc:	1	1	0	0	0	0	0.0
##
Window: -10. 10. -50. -30. 
##
## N.B. No QDC information supplied
##
## Section: 0, FPD Channels: 0 - 31  TDC Channels: 800 - 831
##
Element:   0 0.0 0.0 0.0 0.0    819M0 -250.0 250.0 -4050.0 0.1000 0 0 0  807.32 0.0 2871
Element:   1 0.0 0.0 0.0 0.0    802M0 -250.0 250.0 -4050.0 0.1000 0 0 0  803.90 0.0 2868
Element:   2 0.0 0.0 0.0 0.0    803M0 -250.0 250.0 -4050.0 0.1000 0 0 0  800.49 0.0 2870
Element:   3 0.0 0.0 0.0 0.0    818M0 -250.0 250.0 -4050.0 0.1000 0 0 0  797.07 0.0 2869
Element:   4 0.0 0.0 0.0 0.0    817M0 -250.0 250.0 -4050.0 0.1000 0 0 0  793.65 0.0 2867
Element:   5 0.0 0.0 0.0 0.0    800M0 -250.0 250.0 -4050.0 0.1000 0 0 0  790.23 0.0 2864
Element:   6 0.0 0.0 0.0 0.0    801M0 -250.0 250.0 -4050.0 0.1000 0 0 0  786.81 0.0 2866
Element:   7 0.0 0.0 0.0 0.0    816M0 -250.0 250.0 -4050.0 0.1000 0 0 0  783.38 0.0 2865
Element:   8 0.0 0.0 0.0 0.0    823M0 -250.0 250.0 -4050.0 0.1000 0 0 0  779.71 0.0 2879
Element:   9 0.0 0.0 0.0 0.0    806M0 -250.0 250.0 -4050.0 0.1000 0 0 0  776.35 0.0 2876
Element:  10 0.0 0.0 0.0 0.0    807M0 -250.0 250.0 -4050.0 0.1000 0 0 0  772.98 0.0 2878
Element:  11 0.0 0.0 0.0 0.0    822M0 -250.0 250.0 -4050.0 0.1000 0 0 0  769.62 0.0 2877
Element:  12 0.0 0.0 0.0 0.0    821M0 -250.0 250.0 -4050.0 0.1000 0 0 0  766.26 0.0 2875
Element:  13 0.0 0.0 0.0 0.0    804M0 -250.0 250.0 -4050.0 0.1000 0 0 0  762.89 0.0 2872
Element:  14 0.0 0.0 0.0 0.0    805M0 -250.0 250.0 -4050.0 0.1000 0 0 0  759.53 0.0 2874
Element:  15 0.0 0.0 0.0 0.0    820M0 -250.0 250.0 -4050.0 0.1000 0 0 0  756.17 0.0 2873
Element:  16 0.0 0.0 0.0 0.0    827M0 -250.0 250.0 -4050.0 0.1000 0 0 0  752.59 0.0 2887
Element:  17 0.0 0.0 0.0 0.0    810M0 -250.0 250.0 -4050.0 0.1000 0 0 0  749.29 0.0 2884
Element:  18 0.0 0.0 0.0 0.0    811M0 -250.0 250.0 -4050.0 0.1000 0 0 0  745.99 0.0 2886
Element:  19 0.0 0.0 0.0 0.0    826M0 -250.0 250.0 -4050.0 0.1000 0 0 0  742.69 0.0 2885
Element:  20 0.0 0.0 0.0 0.0    825M0 -250.0 250.0 -4050.0 0.1000 0 0 0  739.39 0.0 2883
Element:  21 0.0 0.0 0.0 0.0    808M0 -250.0 250.0 -4050.0 0.1000 0 0 0  736.10 0.0 2880
Element:  22 0.0 0.0 0.0 0.0    809M0 -250.0 250.0 -4050.0 0.1000 0 0 0  732.80 0.0 2882
Element:  23 0.0 0.0 0.0 0.0    824M0 -250.0 250.0 -4050.0 0.1000 0 0 0  729.52 0.0 2881
Element:  24 0.0 0.0 0.0 0.0    831M0 -250.0 250.0 -4050.0 0.1000 0 0 0  726.03 0.0 2895
Element:  25 0.0 0.0 0.0 0.0    814M0 -250.0 250.0 -4050.0 0.1000 0 0 0  722.80 0.0 2892
Element:  26 0.0 0.0 0.0 0.0    815M0 -250.0 250.0 -4050.0 0.1000 0 0 0  719.57 0.0 2894
Element:  27 0.0 0.0 0.0 0.0    830M0 -250.0 250.0 -4050.0 0.1000 0 0 0  716.35 0.0 2893
Element:  28 0.0 0.0 0.0 0.0    829M0 -250.0 250.0 -4050.0 0.1000 0 0 0  713.12 0.0 2891
Element:  29 0.0 0.0 0.0 0.0    812M0 -250.0 250.0 -4050.0 0.1000 0 0 0  709.90 0.0 2888
Element:  30 0.0 0.0 0.0 0.0    813M0 -250.0 250.0 -4050.0 0.1000 0 0 0  706.69 0.0 2890
Element:  31 0.0 0.0 0.0 0.0    828M0 -250.0 250.0 -4050.0 0.1000 0 0 0  703.48 0.0 2889
##
## Section: 1, FPD Channels: 32 - 63  TDC Channels: 832 - 863
##
Element:  32 0.0 0.0 0.0 0.0    851M0 -250.0 250.0 -4050.0 0.1000 0 0 0  700.11 0.0 2071
Element:  33 0.0 0.0 0.0 0.0    834M0 -250.0 250.0 -4050.0 0.1000 0 0 0  696.95 0.0 2068
Element:  34 0.0 0.0 0.0 0.0    835M0 -250.0 250.0 -4050.0 0.1000 0 0 0  693.80 0.0 2070
Element:  35 0.0 0.0 0.0 0.0    850M0 -250.0 250.0 -4050.0 0.1000 0 0 0  690.65 0.0 2069
Element:  36 0.0 0.0 0.0 0.0    849M0 -250.0 250.0 -4050.0 0.1000 0 0 0  687.50 0.0 2067
Element:  37 0.0 0.0 0.0 0.0    832M0 -250.0 250.0 -4050.0 0.1000 0 0 0  684.37 0.0 2064
Element:  38 0.0 0.0 0.0 0.0    833M0 -250.0 250.0 -4050.0 0.1000 0 0 0  681.23 0.0 2066
Element:  39 0.0 0.0 0.0 0.0    848M0 -250.0 250.0 -4050.0 0.1000 0 0 0  678.11 0.0 2065
